2025-04-07 14:36:45,374 - INFO - Env 20, Goal (002.3, -05.6), Episode 00062, setp 235, Reward -56.2, Crashed,
2025-04-07 14:36:45,374 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00062, setp 001, Reward 15.0 , Reach Goal,
2025-04-07 14:36:45,374 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00062, setp 047, Reward 11.2 , Reach Goal,
2025-04-07 14:36:45,374 - INFO - Env 23, Goal (006.8, 024.1), Episode 00062, setp 258, Reward -40.8, Crashed,
2025-04-07 14:36:45,374 - INFO - Env 21, Goal (031.9, -27.6), Episode 00062, setp 794, Reward 10.0 , Reach Goal,
2025-04-07 14:36:47,181 - INFO - Env 03, Goal (009.4, -35.0), Episode 00047, setp 1082, Reward -22.1, Crashed,
2025-04-07 14:36:47,181 - INFO - Env 01, Goal (023.2, 016.6), Episode 00047, setp 666, Reward 10.8 , Reach Goal,
2025-04-07 14:36:47,181 - INFO - Env 02, Goal (019.3, 008.7), Episode 00047, setp 320, Reward 9.6  , Reach Goal,
2025-04-07 14:36:47,181 - INFO - Env 04, Goal (-19.1, 006.1), Episode 00047, setp 597, Reward 8.8  , Reach Goal,
2025-04-07 14:36:47,181 - INFO - Env 05, Goal (000.1, -21.5), Episode 00047, setp 469, Reward 9.0  , Reach Goal,
2025-04-07 14:37:47,374 - INFO - Env 16, Goal (030.2, 027.9), Episode 00051, setp 479, Reward 8.1  , Reach Goal,
2025-04-07 14:37:47,374 - INFO - Env 17, Goal (-19.2, -08.9), Episode 00051, setp 472, Reward 9.6  , Reach Goal,
2025-04-07 14:37:47,374 - INFO - Env 15, Goal (-06.6, -03.7), Episode 00051, setp 607, Reward 8.1  , Reach Goal,
2025-04-07 14:37:47,374 - INFO - Env 18, Goal (018.7, -33.9), Episode 00051, setp 936, Reward 10.8 , Reach Goal,
2025-04-07 14:37:50,473 - INFO - Env 09, Goal (-22.7, 023.4), Episode 00039, setp 269, Reward 9.3  , Reach Goal,
2025-04-07 14:37:50,473 - INFO - Env 08, Goal (002.2, 017.8), Episode 00039, setp 220, Reward -61.8, Crashed,
2025-04-07 14:37:50,473 - INFO - Env 06, Goal (011.7, 004.7), Episode 00039, setp 079, Reward 9.4  , Reach Goal,
2025-04-07 14:37:50,473 - INFO - Env 07, Goal (-34.9, 029.6), Episode 00039, setp 1177, Reward 8.3  , Reach Goal,
2025-04-07 14:38:06,972 - INFO - Env 20, Goal (002.3, -05.6), Episode 00063, setp 011, Reward -89.1, Crashed,
2025-04-07 14:38:06,972 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00063, setp 191, Reward 9.3  , Reach Goal,
2025-04-07 14:38:06,972 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00063, setp 030, Reward 8.9  , Reach Goal,
2025-04-07 14:38:06,972 - INFO - Env 23, Goal (006.8, 024.1), Episode 00063, setp 383, Reward 10.5 , Reach Goal,
2025-04-07 14:38:06,972 - INFO - Env 21, Goal (031.9, -27.6), Episode 00063, setp 770, Reward 10.1 , Reach Goal,
2025-04-07 14:38:13,478 - INFO - Env 12, Goal (006.7, 019.0), Episode 00043, setp 250, Reward 8.2  , Reach Goal,
2025-04-07 14:38:13,478 - INFO - Env 13, Goal (-03.3, 016.9), Episode 00043, setp 562, Reward 8.6  , Reach Goal,
2025-04-07 14:38:13,478 - INFO - Env 14, Goal (-09.3, 032.2), Episode 00043, setp 050, Reward -38.4, Crashed,
2025-04-07 14:38:13,478 - INFO - Env 11, Goal (-12.0, -22.7), Episode 00043, setp 118, Reward 9.1  , Reach Goal,
2025-04-07 14:38:13,478 - INFO - Env 10, Goal (-28.2, 023.2), Episode 00043, setp 1080, Reward 9.7  , Reach Goal,
2025-04-07 14:38:44,873 - INFO - Env 01, Goal (023.2, 016.6), Episode 00048, setp 682, Reward 11.0 , Reach Goal,
2025-04-07 14:38:44,873 - INFO - Env 05, Goal (000.1, -21.5), Episode 00048, setp 468, Reward 11.1 , Reach Goal,
2025-04-07 14:38:44,873 - INFO - Env 04, Goal (-19.1, 006.1), Episode 00048, setp 623, Reward 11.1 , Reach Goal,
2025-04-07 14:38:44,873 - INFO - Env 02, Goal (019.3, 008.7), Episode 00048, setp 299, Reward 11.1 , Reach Goal,
2025-04-07 14:38:44,873 - INFO - Env 03, Goal (009.4, -35.0), Episode 00048, setp 1106, Reward 11.1 , Reach Goal,
2025-04-07 14:39:25,871 - INFO - Env 18, Goal (018.7, -33.9), Episode 00052, setp 930, Reward 10.8 , Reach Goal,
2025-04-07 14:39:25,871 - INFO - Env 16, Goal (030.2, 027.9), Episode 00052, setp 451, Reward 10.3 , Reach Goal,
2025-04-07 14:39:25,871 - INFO - Env 17, Goal (-19.2, -08.9), Episode 00052, setp 378, Reward -33.3, Crashed,
2025-04-07 14:39:25,877 - INFO - Env 15, Goal (-06.6, -03.7), Episode 00052, setp 628, Reward 11.2 , Reach Goal,
2025-04-07 14:39:28,978 - INFO - Env 23, Goal (006.8, 024.1), Episode 00064, setp 001, Reward 15.0 , Reach Goal,
2025-04-07 14:39:28,978 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00064, setp 186, Reward 8.2  , Reach Goal,
2025-04-07 14:39:28,978 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00064, setp 034, Reward 10.3 , Reach Goal,
2025-04-07 14:39:28,978 - INFO - Env 20, Goal (002.3, -05.6), Episode 00064, setp 446, Reward 11.0 , Reach Goal,
2025-04-07 14:39:28,978 - INFO - Env 21, Goal (031.9, -27.6), Episode 00064, setp 771, Reward 9.5  , Reach Goal,
2025-04-07 14:39:51,571 - INFO - Env 07, Goal (-34.9, 029.6), Episode 00040, setp 1142, Reward 8.7  , Reach Goal,
2025-04-07 14:39:51,571 - INFO - Env 08, Goal (002.2, 017.8), Episode 00040, setp 491, Reward 11.2 , Reach Goal,
2025-04-07 14:39:51,571 - INFO - Env 09, Goal (-22.7, 023.4), Episode 00040, setp 247, Reward 8.1  , Reach Goal,
2025-04-07 14:39:51,571 - INFO - Env 06, Goal (011.7, 004.7), Episode 00040, setp 069, Reward 11.1 , Reach Goal,
2025-04-07 14:40:05,571 - INFO - Env 03, Goal (009.4, -35.0), Episode 00049, setp 756, Reward -69.1, Crashed,
2025-04-07 14:40:05,571 - INFO - Env 02, Goal (019.3, 008.7), Episode 00049, setp 327, Reward 10.5 , Reach Goal,
2025-04-07 14:40:05,571 - INFO - Env 04, Goal (-19.1, 006.1), Episode 00049, setp 626, Reward 10.3 , Reach Goal,
2025-04-07 14:40:05,571 - INFO - Env 01, Goal (023.2, 016.6), Episode 00049, setp 698, Reward 8.2  , Reach Goal,
2025-04-07 14:40:05,571 - INFO - Env 05, Goal (000.1, -21.5), Episode 00049, setp 498, Reward 9.2  , Reach Goal,
2025-04-07 14:40:09,176 - INFO - Env 13, Goal (-03.3, 016.9), Episode 00044, setp 135, Reward -79.6, Crashed,
2025-04-07 14:40:09,176 - INFO - Env 14, Goal (-09.3, 032.2), Episode 00044, setp 159, Reward 9.8  , Reach Goal,
2025-04-07 14:40:09,176 - INFO - Env 12, Goal (006.7, 019.0), Episode 00044, setp 261, Reward 8.4  , Reach Goal,
2025-04-07 14:40:09,176 - INFO - Env 10, Goal (-28.2, 023.2), Episode 00044, setp 1091, Reward 9.8  , Reach Goal,
2025-04-07 14:40:09,176 - INFO - Env 11, Goal (-12.0, -22.7), Episode 00044, setp 119, Reward 9.7  , Reach Goal,
2025-04-07 14:40:17,172 - INFO - Env 23, Goal (006.8, 024.1), Episode 00065, setp 405, Reward 9.7  , Reach Goal,
2025-04-07 14:40:17,172 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00065, setp 034, Reward 11.1 , Reach Goal,
2025-04-07 14:40:17,172 - INFO - Env 20, Goal (002.3, -05.6), Episode 00065, setp 448, Reward 8.0  , Reach Goal,
2025-04-07 14:40:17,173 - INFO - Env 21, Goal (031.9, -27.6), Episode 00065, setp 337, Reward -88.8, Crashed,
2025-04-07 14:40:17,173 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00065, setp 187, Reward 10.2 , Reach Goal,
2025-04-07 14:40:48,877 - INFO - Env 08, Goal (002.2, 017.8), Episode 00041, setp 534, Reward 8.3  , Reach Goal,
2025-04-07 14:40:48,877 - INFO - Env 09, Goal (-22.7, 023.4), Episode 00041, setp 290, Reward 8.6  , Reach Goal,
2025-04-07 14:40:48,877 - INFO - Env 06, Goal (011.7, 004.7), Episode 00041, setp 076, Reward 9.7  , Reach Goal,
2025-04-07 14:40:48,877 - INFO - Env 07, Goal (-34.9, 029.6), Episode 00041, setp 465, Reward -128.9, Crashed,
2025-04-07 14:41:05,873 - INFO - Env 18, Goal (018.7, -33.9), Episode 00053, setp 937, Reward 10.6 , Reach Goal,
2025-04-07 14:41:05,873 - INFO - Env 16, Goal (030.2, 027.9), Episode 00053, setp 474, Reward 10.4 , Reach Goal,
2025-04-07 14:41:05,873 - INFO - Env 15, Goal (-06.6, -03.7), Episode 00053, setp 564, Reward -26.9, Crashed,
2025-04-07 14:41:05,879 - INFO - Env 17, Goal (-19.2, -08.9), Episode 00053, setp 443, Reward 8.0  , Reach Goal,
2025-04-07 14:41:33,476 - INFO - Env 21, Goal (031.9, -27.6), Episode 00066, setp 720, Reward 10.5 , Reach Goal,
2025-04-07 14:41:33,476 - INFO - Env 20, Goal (002.3, -05.6), Episode 00066, setp 447, Reward 10.3 , Reach Goal,
2025-04-07 14:41:33,476 - INFO - Env 23, Goal (006.8, 024.1), Episode 00066, setp 391, Reward 9.9  , Reach Goal,
2025-04-07 14:41:33,476 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00066, setp 027, Reward 9.7  , Reach Goal,
2025-04-07 14:41:33,476 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00066, setp 206, Reward 9.3  , Reach Goal,
2025-04-07 14:41:40,371 - INFO - Env 06, Goal (011.7, 004.7), Episode 00042, setp 070, Reward 10.8 , Reach Goal,
2025-04-07 14:41:40,371 - INFO - Env 07, Goal (-34.9, 029.6), Episode 00042, setp 208, Reward -164.0, Crashed,
2025-04-07 14:41:40,372 - INFO - Env 08, Goal (002.2, 017.8), Episode 00042, setp 491, Reward 11.2 , Reach Goal,
2025-04-07 14:41:40,372 - INFO - Env 09, Goal (-22.7, 023.4), Episode 00042, setp 278, Reward 10.0 , Reach Goal,
2025-04-07 14:42:03,776 - INFO - Env 04, Goal (-19.1, 006.1), Episode 00050, setp 616, Reward 8.2  , Reach Goal,
2025-04-07 14:42:03,776 - INFO - Env 02, Goal (019.3, 008.7), Episode 00050, setp 317, Reward 9.7  , Reach Goal,
2025-04-07 14:42:03,776 - INFO - Env 05, Goal (000.1, -21.5), Episode 00050, setp 195, Reward -65.7, Crashed,
2025-04-07 14:42:03,776 - INFO - Env 01, Goal (023.2, 016.6), Episode 00050, setp 743, Reward 9.6  , Reach Goal,
2025-04-07 14:42:03,776 - INFO - Env 03, Goal (009.4, -35.0), Episode 00050, setp 1117, Reward 8.3  , Reach Goal,
2025-04-07 14:42:05,273 - INFO - Env 13, Goal (-03.3, 016.9), Episode 00045, setp 515, Reward 8.4  , Reach Goal,
2025-04-07 14:42:05,273 - INFO - Env 12, Goal (006.7, 019.0), Episode 00045, setp 254, Reward 9.7  , Reach Goal,
2025-04-07 14:42:05,273 - INFO - Env 11, Goal (-12.0, -22.7), Episode 00045, setp 120, Reward 10.7 , Reach Goal,
2025-04-07 14:42:05,273 - INFO - Env 14, Goal (-09.3, 032.2), Episode 00045, setp 155, Reward 10.1 , Reach Goal,
2025-04-07 14:42:05,273 - INFO - Env 10, Goal (-28.2, 023.2), Episode 00045, setp 1096, Reward 9.9  , Reach Goal,
2025-04-07 14:42:19,571 - INFO - Env 20, Goal (002.3, -05.6), Episode 00067, setp 438, Reward 10.3 , Reach Goal,
2025-04-07 14:42:19,571 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00067, setp 040, Reward 8.1  , Reach Goal,
2025-04-07 14:42:19,571 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00067, setp 181, Reward 10.0 , Reach Goal,
2025-04-07 14:42:19,571 - INFO - Env 23, Goal (006.8, 024.1), Episode 00067, setp 392, Reward 9.1  , Reach Goal,
2025-04-07 14:42:19,571 - INFO - Env 21, Goal (031.9, -27.6), Episode 00067, setp 214, Reward -107.4, Crashed,
2025-04-07 14:42:44,678 - INFO - Env 17, Goal (-19.2, -08.9), Episode 00054, setp 461, Reward 9.5  , Reach Goal,
2025-04-07 14:42:44,678 - INFO - Env 16, Goal (030.2, 027.9), Episode 00054, setp 454, Reward 9.3  , Reach Goal,
2025-04-07 14:42:44,678 - INFO - Env 15, Goal (-06.6, -03.7), Episode 00054, setp 001, Reward -113.4, Crashed,
2025-04-07 14:42:44,678 - INFO - Env 18, Goal (018.7, -33.9), Episode 00054, setp 933, Reward 10.3 , Reach Goal,
2025-04-07 14:43:06,284 - INFO - Env 20, Goal (002.3, -05.6), Episode 00068, setp 442, Reward 10.1 , Reach Goal,
2025-04-07 14:43:06,284 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00068, setp 049, Reward 9.2  , Reach Goal,
2025-04-07 14:43:06,284 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00068, setp 191, Reward 10.0 , Reach Goal,
2025-04-07 14:43:06,284 - INFO - Env 21, Goal (031.9, -27.6), Episode 00068, setp 001, Reward -140.7, Crashed,
2025-04-07 14:43:06,284 - INFO - Env 23, Goal (006.8, 024.1), Episode 00068, setp 397, Reward 11.1 , Reach Goal,
2025-04-07 14:43:13,277 - INFO - Env 01, Goal (023.2, 016.6), Episode 00051, setp 656, Reward 8.3  , Reach Goal,
2025-04-07 14:43:13,277 - INFO - Env 04, Goal (-19.1, 006.1), Episode 00051, setp 602, Reward 10.9 , Reach Goal,
2025-04-07 14:43:13,277 - INFO - Env 03, Goal (009.4, -35.0), Episode 00051, setp 519, Reward -105.2, Crashed,
2025-04-07 14:43:13,277 - INFO - Env 02, Goal (019.3, 008.7), Episode 00051, setp 317, Reward 11.1 , Reach Goal,
2025-04-07 14:43:13,277 - INFO - Env 05, Goal (000.1, -21.5), Episode 00051, setp 499, Reward 9.3  , Reach Goal,
2025-04-07 14:43:37,971 - INFO - Env 06, Goal (011.7, 004.7), Episode 00043, setp 080, Reward 9.8  , Reach Goal,
2025-04-07 14:43:37,971 - INFO - Env 09, Goal (-22.7, 023.4), Episode 00043, setp 294, Reward 9.4  , Reach Goal,
2025-04-07 14:43:37,971 - INFO - Env 08, Goal (002.2, 017.8), Episode 00043, setp 476, Reward 11.2 , Reach Goal,
2025-04-07 14:43:37,971 - INFO - Env 07, Goal (-34.9, 029.6), Episode 00043, setp 1103, Reward 9.2  , Reach Goal,
2025-04-07 14:43:54,476 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00069, setp 027, Reward 9.4  , Reach Goal,
2025-04-07 14:43:54,477 - INFO - Env 23, Goal (006.8, 024.1), Episode 00069, setp 373, Reward 11.2 , Reach Goal,
2025-04-07 14:43:54,477 - INFO - Env 20, Goal (002.3, -05.6), Episode 00069, setp 450, Reward 10.2 , Reach Goal,
2025-04-07 14:43:54,477 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00069, setp 083, Reward -35.9, Crashed,
2025-04-07 14:43:54,477 - INFO - Env 21, Goal (031.9, -27.6), Episode 00069, setp 001, Reward -139.0, Crashed,
2025-04-07 14:43:58,973 - INFO - Env 10, Goal (-28.2, 023.2), Episode 00046, setp 1072, Reward 9.8  , Reach Goal,
2025-04-07 14:43:58,973 - INFO - Env 12, Goal (006.7, 019.0), Episode 00046, setp 256, Reward 11.0 , Reach Goal,
2025-04-07 14:43:58,973 - INFO - Env 13, Goal (-03.3, 016.9), Episode 00046, setp 136, Reward -77.4, Crashed,
2025-04-07 14:43:58,973 - INFO - Env 14, Goal (-09.3, 032.2), Episode 00046, setp 177, Reward 10.1 , Reach Goal,
2025-04-07 14:43:58,973 - INFO - Env 11, Goal (-12.0, -22.7), Episode 00046, setp 118, Reward 10.6 , Reach Goal,
2025-04-07 14:44:18,974 - INFO - Env 15, Goal (-06.6, -03.7), Episode 00055, setp 601, Reward 10.8 , Reach Goal,
2025-04-07 14:44:18,974 - INFO - Env 16, Goal (030.2, 027.9), Episode 00055, setp 485, Reward 10.7 , Reach Goal,
2025-04-07 14:44:18,974 - INFO - Env 17, Goal (-19.2, -08.9), Episode 00055, setp 127, Reward -72.4, Crashed,
2025-04-07 14:44:18,974 - INFO - Env 18, Goal (018.7, -33.9), Episode 00055, setp 890, Reward 10.8 , Reach Goal,
2025-04-07 14:44:20,072 - INFO - Env 04, Goal (-19.1, 006.1), Episode 00052, setp 609, Reward 8.4  , Reach Goal,
2025-04-07 14:44:20,072 - INFO - Env 01, Goal (023.2, 016.6), Episode 00052, setp 628, Reward 10.2 , Reach Goal,
2025-04-07 14:44:20,072 - INFO - Env 03, Goal (009.4, -35.0), Episode 00052, setp 056, Reward -181.9, Crashed,
2025-04-07 14:44:20,072 - INFO - Env 02, Goal (019.3, 008.7), Episode 00052, setp 297, Reward 8.4  , Reach Goal,
2025-04-07 14:44:20,072 - INFO - Env 05, Goal (000.1, -21.5), Episode 00052, setp 488, Reward 11.1 , Reach Goal,
2025-04-07 14:44:42,572 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00070, setp 032, Reward 9.4  , Reach Goal,
2025-04-07 14:44:42,572 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00070, setp 189, Reward 9.0  , Reach Goal,
2025-04-07 14:44:42,572 - INFO - Env 23, Goal (006.8, 024.1), Episode 00070, setp 399, Reward 9.2  , Reach Goal,
2025-04-07 14:44:42,572 - INFO - Env 20, Goal (002.3, -05.6), Episode 00070, setp 455, Reward 10.4 , Reach Goal,
2025-04-07 14:44:42,572 - INFO - Env 21, Goal (031.9, -27.6), Episode 00070, setp 001, Reward -139.0, Crashed,
2025-04-07 14:45:21,189 - INFO - Env 16, Goal (030.2, 027.9), Episode 00056, setp 476, Reward 8.2  , Reach Goal,
2025-04-07 14:45:21,189 - INFO - Env 17, Goal (-19.2, -08.9), Episode 00056, setp 466, Reward 9.9  , Reach Goal,
2025-04-07 14:45:21,189 - INFO - Env 18, Goal (018.7, -33.9), Episode 00056, setp 547, Reward -81.5, Crashed,
2025-04-07 14:45:21,190 - INFO - Env 15, Goal (-06.6, -03.7), Episode 00056, setp 592, Reward 9.3  , Reach Goal,
2025-04-07 14:45:24,082 - INFO - Env 04, Goal (-19.1, 006.1), Episode 00053, setp 602, Reward 9.6  , Reach Goal,
2025-04-07 14:45:24,082 - INFO - Env 03, Goal (009.4, -35.0), Episode 00053, setp 153, Reward -168.9, Crashed,
2025-04-07 14:45:24,082 - INFO - Env 05, Goal (000.1, -21.5), Episode 00053, setp 216, Reward -64.9, Crashed,
2025-04-07 14:45:24,082 - INFO - Env 02, Goal (019.3, 008.7), Episode 00053, setp 302, Reward 8.3  , Reach Goal,
2025-04-07 14:45:24,082 - INFO - Env 01, Goal (023.2, 016.6), Episode 00053, setp 148, Reward -98.6, Crashed,
2025-04-07 14:45:28,874 - INFO - Env 20, Goal (002.3, -05.6), Episode 00071, setp 437, Reward 10.2 , Reach Goal,
2025-04-07 14:45:28,874 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00071, setp 195, Reward 9.4  , Reach Goal,
2025-04-07 14:45:28,874 - INFO - Env 23, Goal (006.8, 024.1), Episode 00071, setp 386, Reward 10.8 , Reach Goal,
2025-04-07 14:45:28,874 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00071, setp 036, Reward 10.1 , Reach Goal,
2025-04-07 14:45:28,874 - INFO - Env 21, Goal (031.9, -27.6), Episode 00071, setp 325, Reward -93.3, Crashed,
2025-04-07 14:45:35,671 - INFO - Env 06, Goal (011.7, 004.7), Episode 00044, setp 083, Reward 10.8 , Reach Goal,
2025-04-07 14:45:35,671 - INFO - Env 09, Goal (-22.7, 023.4), Episode 00044, setp 305, Reward 9.4  , Reach Goal,
2025-04-07 14:45:35,671 - INFO - Env 08, Goal (002.2, 017.8), Episode 00044, setp 542, Reward 8.8  , Reach Goal,
2025-04-07 14:45:35,671 - INFO - Env 07, Goal (-34.9, 029.6), Episode 00044, setp 1118, Reward 8.4  , Reach Goal,
2025-04-07 14:45:52,871 - INFO - Env 12, Goal (006.7, 019.0), Episode 00047, setp 243, Reward 11.1 , Reach Goal,
2025-04-07 14:45:52,871 - INFO - Env 14, Goal (-09.3, 032.2), Episode 00047, setp 160, Reward 8.1  , Reach Goal,
2025-04-07 14:45:52,871 - INFO - Env 13, Goal (-03.3, 016.9), Episode 00047, setp 524, Reward 8.4  , Reach Goal,
2025-04-07 14:45:52,871 - INFO - Env 10, Goal (-28.2, 023.2), Episode 00047, setp 1071, Reward 10.0 , Reach Goal,
2025-04-07 14:45:52,871 - INFO - Env 11, Goal (-12.0, -22.7), Episode 00047, setp 119, Reward 10.9 , Reach Goal,
2025-04-07 14:46:32,980 - INFO - Env 05, Goal (000.1, -21.5), Episode 00054, setp 001, Reward -93.6, Crashed,
2025-04-07 14:46:32,980 - INFO - Env 02, Goal (019.3, 008.7), Episode 00054, setp 314, Reward 8.4  , Reach Goal,
2025-04-07 14:46:32,980 - INFO - Env 04, Goal (-19.1, 006.1), Episode 00054, setp 650, Reward 8.2  , Reach Goal,
2025-04-07 14:46:32,980 - INFO - Env 01, Goal (023.2, 016.6), Episode 00054, setp 115, Reward -103.7, Crashed,
2025-04-07 14:46:32,980 - INFO - Env 03, Goal (009.4, -35.0), Episode 00054, setp 114, Reward -173.2, Crashed,
2025-04-07 14:46:49,784 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00072, setp 031, Reward 10.2 , Reach Goal,
2025-04-07 14:46:49,784 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00072, setp 183, Reward 10.1 , Reach Goal,
2025-04-07 14:46:49,784 - INFO - Env 23, Goal (006.8, 024.1), Episode 00072, setp 263, Reward -38.1, Crashed,
2025-04-07 14:46:49,784 - INFO - Env 21, Goal (031.9, -27.6), Episode 00072, setp 765, Reward 10.5 , Reach Goal,
2025-04-07 14:46:49,784 - INFO - Env 20, Goal (002.3, -05.6), Episode 00072, setp 430, Reward 10.3 , Reach Goal,
2025-04-07 14:47:04,175 - INFO - Env 16, Goal (030.2, 027.9), Episode 00057, setp 476, Reward 9.8  , Reach Goal,
2025-04-07 14:47:04,175 - INFO - Env 17, Goal (-19.2, -08.9), Episode 00057, setp 478, Reward 10.7 , Reach Goal,
2025-04-07 14:47:04,175 - INFO - Env 15, Goal (-06.6, -03.7), Episode 00057, setp 590, Reward 9.5  , Reach Goal,
2025-04-07 14:47:04,175 - INFO - Env 18, Goal (018.7, -33.9), Episode 00057, setp 970, Reward 9.9  , Reach Goal,
2025-04-07 14:47:22,176 - INFO - Env 04, Goal (-19.1, 006.1), Episode 00055, setp 111, Reward -98.4, Crashed,
2025-04-07 14:47:22,176 - INFO - Env 03, Goal (009.4, -35.0), Episode 00055, setp 196, Reward -156.7, Crashed,
2025-04-07 14:47:22,176 - INFO - Env 01, Goal (023.2, 016.6), Episode 00055, setp 129, Reward -100.2, Crashed,
2025-04-07 14:47:22,176 - INFO - Env 02, Goal (019.3, 008.7), Episode 00055, setp 316, Reward 8.5  , Reach Goal,
2025-04-07 14:47:22,176 - INFO - Env 05, Goal (000.1, -21.5), Episode 00055, setp 468, Reward 8.8  , Reach Goal,
2025-04-07 14:47:29,578 - INFO - Env 07, Goal (-34.9, 029.6), Episode 00045, setp 1070, Reward 7.1  , Reach Goal,
2025-04-07 14:47:29,578 - INFO - Env 08, Goal (002.2, 017.8), Episode 00045, setp 505, Reward 10.1 , Reach Goal,
2025-04-07 14:47:29,578 - INFO - Env 09, Goal (-22.7, 023.4), Episode 00045, setp 299, Reward 9.1  , Reach Goal,
2025-04-07 14:47:29,578 - INFO - Env 06, Goal (011.7, 004.7), Episode 00045, setp 080, Reward 8.5  , Reach Goal,
2025-04-07 14:47:47,371 - INFO - Env 11, Goal (-12.0, -22.7), Episode 00048, setp 135, Reward 9.7  , Reach Goal,
2025-04-07 14:47:47,371 - INFO - Env 12, Goal (006.7, 019.0), Episode 00048, setp 237, Reward 9.9  , Reach Goal,
2025-04-07 14:47:47,371 - INFO - Env 14, Goal (-09.3, 032.2), Episode 00048, setp 038, Reward -41.1, Crashed,
2025-04-07 14:47:47,371 - INFO - Env 13, Goal (-03.3, 016.9), Episode 00048, setp 527, Reward 9.2  , Reach Goal,
2025-04-07 14:47:47,371 - INFO - Env 10, Goal (-28.2, 023.2), Episode 00048, setp 1084, Reward 9.7  , Reach Goal,
2025-04-07 14:48:11,094 - INFO - Env 23, Goal (006.8, 024.1), Episode 00073, setp 289, Reward -38.2, Crashed,
2025-04-07 14:48:11,094 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00073, setp 029, Reward 10.6 , Reach Goal,
2025-04-07 14:48:11,094 - INFO - Env 20, Goal (002.3, -05.6), Episode 00073, setp 468, Reward 10.9 , Reach Goal,
2025-04-07 14:48:11,094 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00073, setp 175, Reward 8.6  , Reach Goal,
2025-04-07 14:48:11,094 - INFO - Env 21, Goal (031.9, -27.6), Episode 00073, setp 758, Reward 9.7  , Reach Goal,
2025-04-07 14:48:17,382 - INFO - Env 02, Goal (019.3, 008.7), Episode 00056, setp 292, Reward 9.3  , Reach Goal,
